stage_event_id,application_id,stage_name,stage_date,stage_status,drop_reason
3500,1082,Resume Screening,2024-04-03,Selected,
3501,1082,Technical Interview,2024-04-06,Selected,
3502,1082,Managerial Interview,2024-04-09,Selected,
3503,1082,HR Interview,2024-04-11,Selected,
3504,1082,Offer Made,2024-04-16,Accepted,
3505,1082,Joined,2024-04-19,Joined,
3506,1083,Resume Screening,2024-05-23,Rejected,Profile not relevant
3507,1084,Resume Screening,2024-02-10,Selected,
3508,1084,Technical Interview,2024-02-14,Rejected,Domain mismatch
3509,1085,Resume Screening,2024-11-25,Selected,
3510,1085,Technical Interview,2024-11-30,Rejected,Low problem-solving
3511,1086,Resume Screening,2024-03-30,Selected,
3512,1086,Technical Interview,2024-04-02,Rejected,Domain mismatch
3513,1087,Resume Screening,2024-10-16,Selected,
3514,1087,Technical Interview,2024-10-19,Selected,
3515,1087,Managerial Interview,2024-10-26,Selected,
3516,1087,HR Interview,2024-11-02,Selected,
3517,1087,Offer Made,2024-11-06,Declined,Compensation issue
3518,1088,Resume Screening,2024-05-20,Selected,
3519,1088,Technical Interview,2024-05-24,Selected,
3520,1088,Managerial Interview,2024-05-30,Selected,
3521,1088,HR Interview,2024-06-06,Selected,
3522,1088,Offer Made,2024-06-11,Accepted,
3523,1088,Joined,2024-06-14,Joined,
3524,1089,Resume Screening,2024-01-22,Selected,
3525,1089,Technical Interview,2024-01-28,Selected,
3526,1089,Managerial Interview,2024-02-03,Rejected,Project mismatch
3527,1090,Resume Screening,2024-06-15,Selected,
3528,1090,Technical Interview,2024-06-22,Selected,
3529,1090,Managerial Interview,2024-06-29,Selected,
3530,1090,HR Interview,2024-07-05,Selected,
3531,1090,Offer Made,2024-07-09,Accepted,
3532,1090,Joined,2024-07-11,Joined,
3533,1091,Resume Screening,2024-06-21,Selected,
3534,1091,Technical Interview,2024-06-27,Selected,
3535,1091,Managerial Interview,2024-07-02,Selected,
3536,1091,HR Interview,2024-07-04,Selected,
3537,1091,Offer Made,2024-07-09,Accepted,
3538,1091,Joined,2024-07-14,Joined,
3539,1092,Resume Screening,2024-06-17,Rejected,Experience mismatch
3540,1093,Resume Screening,2024-12-21,Selected,
3541,1093,Technical Interview,2024-12-26,Selected,
3542,1093,Managerial Interview,2024-12-31,Selected,
3543,1093,HR Interview,2025-01-07,Selected,
3544,1093,Offer Made,2025-01-10,Accepted,
3545,1093,Joined,2025-01-14,Joined,
3546,1094,Resume Screening,2024-11-24,Selected,
3547,1094,Technical Interview,2024-12-01,Selected,
3548,1094,Managerial Interview,2024-12-03,Selected,
3549,1094,HR Interview,2024-12-07,Selected,
3550,1094,Offer Made,2024-12-14,Accepted,
3551,1094,Joined,2024-12-17,Joined,
3552,1095,Resume Screening,2024-01-12,Selected,
3553,1095,Technical Interview,2024-01-18,Selected,
3554,1095,Managerial Interview,2024-01-23,Selected,
3555,1095,HR Interview,2024-01-30,Selected,
3556,1095,Offer Made,2024-02-02,Accepted,
3557,1095,Joined,2024-02-08,Joined,
3558,1096,Resume Screening,2024-06-30,Rejected,Profile not relevant
3559,1097,Resume Screening,2024-07-17,Selected,
3560,1097,Technical Interview,2024-07-23,Selected,
3561,1097,Managerial Interview,2024-07-30,Selected,
3562,1097,HR Interview,2024-08-04,Selected,
3563,1097,Offer Made,2024-08-08,Accepted,
3564,1097,Joined,2024-08-14,Joined,
3565,1098,Resume Screening,2024-04-05,Selected,
3566,1098,Technical Interview,2024-04-12,Selected,
3567,1098,Managerial Interview,2024-04-18,Selected,
3568,1098,HR Interview,2024-04-22,Selected,
3569,1098,Offer Made,2024-04-28,Declined,Compensation issue
3570,1099,Resume Screening,2024-05-10,Selected,
3571,1099,Technical Interview,2024-05-16,Rejected,Low problem-solving
3572,1100,Resume Screening,2024-07-24,Selected,
3573,1100,Technical Interview,2024-07-28,Rejected,Domain mismatch
3574,1101,Resume Screening,2024-07-03,Selected,
3575,1101,Technical Interview,2024-07-09,Selected,
3576,1101,Managerial Interview,2024-07-16,Selected,
3577,1101,HR Interview,2024-07-22,Selected,
3578,1101,Offer Made,2024-07-24,Accepted,
3579,1101,Joined,2024-07-31,Joined,
3580,1102,Resume Screening,2024-11-30,Selected,
3581,1102,Technical Interview,2024-12-04,Rejected,Technical gap
3582,1103,Resume Screening,2024-08-15,Selected,
3583,1103,Technical Interview,2024-08-22,Rejected,Low problem-solving
3584,1104,Resume Screening,2024-11-03,Selected,
3585,1104,Technical Interview,2024-11-10,Selected,
3586,1104,Managerial Interview,2024-11-15,Selected,
3587,1104,HR Interview,2024-11-21,Selected,
3588,1104,Offer Made,2024-11-28,Accepted,
3589,1104,Joined,2024-12-02,Joined,
3590,1105,Resume Screening,2024-09-28,Selected,
3591,1105,Technical Interview,2024-10-02,Rejected,Domain mismatch
3592,1106,Resume Screening,2024-08-02,Selected,
3593,1106,Technical Interview,2024-08-06,Rejected,Low problem-solving
3594,1107,Resume Screening,2024-08-03,Selected,
3595,1107,Technical Interview,2024-08-07,Selected,
3596,1107,Managerial Interview,2024-08-11,Selected,
3597,1107,HR Interview,2024-08-18,Selected,
3598,1107,Offer Made,2024-08-23,Accepted,
3599,1107,Joined,2024-08-29,Joined,
3600,1108,Resume Screening,2024-12-09,Selected,
3601,1108,Technical Interview,2024-12-12,Selected,
3602,1108,Managerial Interview,2024-12-16,Selected,
3603,1108,HR Interview,2024-12-23,Rejected,Salary mismatch
3604,1109,Resume Screening,2024-10-19,Rejected,Experience mismatch
3605,1110,Resume Screening,2024-02-16,Rejected,Skill mismatch
3606,1111,Resume Screening,2024-12-22,Selected,
3607,1111,Technical Interview,2024-12-26,Selected,
3608,1111,Managerial Interview,2025-01-01,Selected,
3609,1111,HR Interview,2025-01-06,Rejected,Location constraint
3610,1112,Resume Screening,2024-07-22,Selected,
3611,1112,Technical Interview,2024-07-27,Selected,
3612,1112,Managerial Interview,2024-08-02,Selected,
3613,1112,HR Interview,2024-08-05,Selected,
3614,1112,Offer Made,2024-08-11,Accepted,
3615,1112,Joined,2024-08-15,Joined,
3616,1113,Resume Screening,2024-07-20,Selected,
3617,1113,Technical Interview,2024-07-25,Selected,
3618,1113,Managerial Interview,2024-07-27,Selected,
3619,1113,HR Interview,2024-07-31,Selected,
3620,1113,Offer Made,2024-08-05,Accepted,
3621,1113,Joined,2024-08-07,Joined,
3622,1114,Resume Screening,2024-12-03,Selected,
3623,1114,Technical Interview,2024-12-07,Selected,
3624,1114,Managerial Interview,2024-12-10,Rejected,Team fit issue
3625,1115,Resume Screening,2024-03-04,Selected,
3626,1115,Technical Interview,2024-03-08,Selected,
3627,1115,Managerial Interview,2024-03-11,Selected,
3628,1115,HR Interview,2024-03-18,Selected,
3629,1115,Offer Made,2024-03-20,Accepted,
3630,1115,Joined,2024-03-24,Joined,
3631,1116,Resume Screening,2024-04-04,Selected,
3632,1116,Technical Interview,2024-04-11,Selected,
3633,1116,Managerial Interview,2024-04-16,Selected,
3634,1116,HR Interview,2024-04-20,Selected,
3635,1116,Offer Made,2024-04-22,Accepted,
3636,1116,Joined,2024-04-24,Joined,
3637,1117,Resume Screening,2024-07-05,Selected,
3638,1117,Technical Interview,2024-07-07,Rejected,Domain mismatch
3639,1118,Resume Screening,2024-07-02,Selected,
3640,1118,Technical Interview,2024-07-09,Selected,
3641,1118,Managerial Interview,2024-07-12,Rejected,Team fit issue
3642,1119,Resume Screening,2024-04-13,Selected,
3643,1119,Technical Interview,2024-04-20,Selected,
3644,1119,Managerial Interview,2024-04-26,Rejected,Team fit issue
3645,1120,Resume Screening,2024-04-26,Selected,
3646,1120,Technical Interview,2024-05-01,Selected,
3647,1120,Managerial Interview,2024-05-04,Selected,
3648,1120,HR Interview,2024-05-08,Selected,
3649,1120,Offer Made,2024-05-13,Declined,Better offer
3650,1121,Resume Screening,2024-10-04,Rejected,Profile not relevant
3651,1122,Resume Screening,2024-04-21,Selected,
3652,1122,Technical Interview,2024-04-23,Rejected,Domain mismatch
3653,1123,Resume Screening,2024-09-05,Selected,
3654,1123,Technical Interview,2024-09-10,Selected,
3655,1123,Managerial Interview,2024-09-14,Selected,
3656,1123,HR Interview,2024-09-20,Selected,
3657,1123,Offer Made,2024-09-25,Accepted,
3658,1123,Joined,2024-09-27,Joined,
3659,1124,Resume Screening,2024-05-26,Rejected,Experience mismatch
3660,1125,Resume Screening,2024-08-22,Rejected,Experience mismatch
3661,1126,Resume Screening,2024-07-18,Selected,
3662,1126,Technical Interview,2024-07-23,Selected,
3663,1126,Managerial Interview,2024-07-27,Selected,
3664,1126,HR Interview,2024-07-30,Selected,
3665,1126,Offer Made,2024-08-01,Declined,Location issue
3666,1127,Resume Screening,2024-12-05,Rejected,Profile not relevant
3667,1128,Resume Screening,2024-07-13,Selected,
3668,1128,Technical Interview,2024-07-15,Selected,
3669,1128,Managerial Interview,2024-07-17,Selected,
3670,1128,HR Interview,2024-07-21,Selected,
3671,1128,Offer Made,2024-07-25,Declined,Compensation issue
3672,1129,Resume Screening,2024-04-16,Selected,
3673,1129,Technical Interview,2024-04-21,Selected,
3674,1129,Managerial Interview,2024-04-25,Rejected,Team fit issue
3675,1130,Resume Screening,2024-05-28,Selected,
3676,1130,Technical Interview,2024-06-02,Selected,
3677,1130,Managerial Interview,2024-06-04,Selected,
3678,1130,HR Interview,2024-06-08,Selected,
3679,1130,Offer Made,2024-06-10,Accepted,
3680,1130,Joined,2024-06-17,Joined,
3681,1131,Resume Screening,2024-06-04,Selected,
3682,1131,Technical Interview,2024-06-07,Selected,
3683,1131,Managerial Interview,2024-06-09,Selected,
3684,1131,HR Interview,2024-06-12,Selected,
3685,1131,Offer Made,2024-06-15,Accepted,
3686,1131,Joined,2024-06-17,Joined,
3687,1132,Resume Screening,2024-12-19,Rejected,Experience mismatch
3688,1133,Resume Screening,2024-03-25,Rejected,Experience mismatch
3689,1134,Resume Screening,2024-07-10,Selected,
3690,1134,Technical Interview,2024-07-13,Selected,
3691,1134,Managerial Interview,2024-07-18,Selected,
3692,1134,HR Interview,2024-07-24,Selected,
3693,1134,Offer Made,2024-07-27,Accepted,
3694,1134,Joined,2024-08-01,Joined,
3695,1135,Resume Screening,2025-01-17,Selected,
3696,1135,Technical Interview,2025-01-19,Selected,
3697,1135,Managerial Interview,2025-01-25,Selected,
3698,1135,HR Interview,2025-01-29,Selected,
3699,1135,Offer Made,2025-02-01,Accepted,
3700,1135,Joined,2025-02-04,Joined,
3701,1136,Resume Screening,2024-08-18,Selected,
3702,1136,Technical Interview,2024-08-21,Selected,
3703,1136,Managerial Interview,2024-08-25,Selected,
3704,1136,HR Interview,2024-08-31,Selected,
3705,1136,Offer Made,2024-09-06,Declined,Location issue
3706,1137,Resume Screening,2024-08-26,Rejected,Skill mismatch
3707,1138,Resume Screening,2024-11-07,Selected,
3708,1138,Technical Interview,2024-11-09,Selected,
3709,1138,Managerial Interview,2024-11-11,Rejected,Team fit issue
3710,1139,Resume Screening,2024-04-05,Selected,
3711,1139,Technical Interview,2024-04-08,Selected,
3712,1139,Managerial Interview,2024-04-14,Rejected,Project mismatch
3713,1140,Resume Screening,2024-04-27,Selected,
3714,1140,Technical Interview,2024-05-01,Selected,
3715,1140,Managerial Interview,2024-05-04,Selected,
3716,1140,HR Interview,2024-05-07,Selected,
3717,1140,Offer Made,2024-05-11,Accepted,
3718,1140,Joined,2024-05-14,Joined,
3719,1141,Resume Screening,2024-10-12,Selected,
3720,1141,Technical Interview,2024-10-16,Rejected,Technical gap
3721,1142,Resume Screening,2024-05-10,Rejected,Skill mismatch
3722,1143,Resume Screening,2024-09-12,Selected,
3723,1143,Technical Interview,2024-09-15,Rejected,Low problem-solving
3724,1144,Resume Screening,2024-04-26,Rejected,Profile not relevant
3725,1145,Resume Screening,2024-06-30,Rejected,Profile not relevant
3726,1146,Resume Screening,2024-03-28,Selected,
3727,1146,Technical Interview,2024-03-30,Rejected,Low problem-solving
3728,1147,Resume Screening,2024-04-20,Selected,
3729,1147,Technical Interview,2024-04-25,Selected,
3730,1147,Managerial Interview,2024-04-29,Selected,
3731,1147,HR Interview,2024-05-03,Selected,
3732,1147,Offer Made,2024-05-10,Accepted,
3733,1147,Joined,2024-05-17,Joined,
3734,1148,Resume Screening,2024-07-14,Selected,
3735,1148,Technical Interview,2024-07-18,Selected,
3736,1148,Managerial Interview,2024-07-23,Rejected,Team fit issue
3737,1149,Resume Screening,2024-05-25,Rejected,Profile not relevant
3738,1150,Resume Screening,2024-05-08,Rejected,Skill mismatch
3739,1151,Resume Screening,2024-05-11,Selected,
3740,1151,Technical Interview,2024-05-18,Selected,
3741,1151,Managerial Interview,2024-05-21,Selected,
3742,1151,HR Interview,2024-05-26,Selected,
3743,1151,Offer Made,2024-05-31,Accepted,
3744,1151,Joined,2024-06-05,Joined,
3745,1152,Resume Screening,2024-07-07,Selected,
3746,1152,Technical Interview,2024-07-11,Rejected,Technical gap
3747,1153,Resume Screening,2024-07-07,Selected,
3748,1153,Technical Interview,2024-07-12,Selected,
3749,1153,Managerial Interview,2024-07-15,Selected,
3750,1153,HR Interview,2024-07-21,Selected,
3751,1153,Offer Made,2024-07-24,Accepted,
3752,1153,Joined,2024-07-27,Joined,
3753,1154,Resume Screening,2024-02-18,Rejected,Profile not relevant
3754,1155,Resume Screening,2024-11-06,Selected,
3755,1155,Technical Interview,2024-11-10,Selected,
3756,1155,Managerial Interview,2024-11-17,Rejected,Team fit issue
3757,1156,Resume Screening,2024-07-12,Selected,
3758,1156,Technical Interview,2024-07-19,Selected,
3759,1156,Managerial Interview,2024-07-22,Selected,
3760,1156,HR Interview,2024-07-26,Rejected,Location constraint
3761,1157,Resume Screening,2024-10-28,Rejected,Skill mismatch
3762,1158,Resume Screening,2024-10-12,Selected,
3763,1158,Technical Interview,2024-10-19,Selected,
3764,1158,Managerial Interview,2024-10-25,Selected,
3765,1158,HR Interview,2024-10-30,Selected,
3766,1158,Offer Made,2024-11-05,Accepted,
3767,1158,Joined,2024-11-09,Joined,
3768,1159,Resume Screening,2024-08-19,Rejected,Profile not relevant
3769,1160,Resume Screening,2024-02-20,Selected,
3770,1160,Technical Interview,2024-02-23,Selected,
3771,1160,Managerial Interview,2024-02-28,Selected,
3772,1160,HR Interview,2024-03-02,Rejected,Notice period issue
3773,1161,Resume Screening,2024-12-01,Rejected,Skill mismatch
3774,1162,Resume Screening,2024-05-08,Rejected,Skill mismatch
3775,1163,Resume Screening,2024-12-21,Selected,
3776,1163,Technical Interview,2024-12-23,Selected,
3777,1163,Managerial Interview,2024-12-26,Selected,
3778,1163,HR Interview,2025-01-01,Selected,
3779,1163,Offer Made,2025-01-05,Declined,Compensation issue
3780,1164,Resume Screening,2024-08-18,Selected,
3781,1164,Technical Interview,2024-08-23,Rejected,Low problem-solving
3782,1165,Resume Screening,2024-06-10,Selected,
3783,1165,Technical Interview,2024-06-12,Selected,
3784,1165,Managerial Interview,2024-06-19,Selected,
3785,1165,HR Interview,2024-06-21,Selected,
3786,1165,Offer Made,2024-06-27,Accepted,
3787,1165,Joined,2024-07-03,Joined,
3788,1166,Resume Screening,2024-09-21,Rejected,Experience mismatch
3789,1167,Resume Screening,2024-07-30,Rejected,Experience mismatch
3790,1168,Resume Screening,2024-09-18,Selected,
3791,1168,Technical Interview,2024-09-20,Selected,
3792,1168,Managerial Interview,2024-09-23,Selected,
3793,1168,HR Interview,2024-09-29,Selected,
3794,1168,Offer Made,2024-10-05,Accepted,
3795,1168,Joined,2024-10-12,Joined,
3796,1169,Resume Screening,2024-08-13,Selected,
3797,1169,Technical Interview,2024-08-20,Selected,
3798,1169,Managerial Interview,2024-08-25,Selected,
3799,1169,HR Interview,2024-08-29,Selected,
3800,1169,Offer Made,2024-09-01,Accepted,
3801,1169,Joined,2024-09-03,Joined,
3802,1170,Resume Screening,2024-09-03,Selected,
3803,1170,Technical Interview,2024-09-06,Selected,
3804,1170,Managerial Interview,2024-09-10,Selected,
3805,1170,HR Interview,2024-09-13,Selected,
3806,1170,Offer Made,2024-09-16,Accepted,
3807,1170,Joined,2024-09-23,Joined,
3808,1171,Resume Screening,2024-01-20,Rejected,Profile not relevant
3809,1172,Resume Screening,2024-12-17,Selected,
3810,1172,Technical Interview,2024-12-19,Selected,
3811,1172,Managerial Interview,2024-12-22,Selected,
3812,1172,HR Interview,2024-12-26,Selected,
3813,1172,Offer Made,2024-12-31,Accepted,
3814,1172,Joined,2025-01-02,Joined,
3815,1173,Resume Screening,2024-07-09,Selected,
3816,1173,Technical Interview,2024-07-11,Selected,
3817,1173,Managerial Interview,2024-07-16,Selected,
3818,1173,HR Interview,2024-07-22,Selected,
3819,1173,Offer Made,2024-07-25,Accepted,
3820,1173,Joined,2024-07-30,Joined,
3821,1174,Resume Screening,2024-08-27,Rejected,Experience mismatch
3822,1175,Resume Screening,2024-02-07,Selected,
3823,1175,Technical Interview,2024-02-10,Selected,
3824,1175,Managerial Interview,2024-02-15,Selected,
3825,1175,HR Interview,2024-02-22,Selected,
3826,1175,Offer Made,2024-02-27,Declined,Compensation issue
3827,1176,Resume Screening,2024-06-14,Selected,
3828,1176,Technical Interview,2024-06-19,Selected,
3829,1176,Managerial Interview,2024-06-25,Selected,
3830,1176,HR Interview,2024-06-30,Rejected,Notice period issue
3831,1177,Resume Screening,2024-09-29,Selected,
3832,1177,Technical Interview,2024-10-05,Selected,
3833,1177,Managerial Interview,2024-10-08,Selected,
3834,1177,HR Interview,2024-10-11,Rejected,Salary mismatch
3835,1178,Resume Screening,2024-05-23,Selected,
3836,1178,Technical Interview,2024-05-29,Selected,
3837,1178,Managerial Interview,2024-06-01,Selected,
3838,1178,HR Interview,2024-06-08,Selected,
3839,1178,Offer Made,2024-06-14,Accepted,
